Id	CAS	SMILES	Status	Experimental value	Predicted value
996	N.A.	O=C(OCC)c1ccccc1c3c4cc(c(cc4([o+]c2cc(NCC)c(cc23)C))NCC)C	Training	NON-Carcinogen	Carcinogen
997	N.A.	O=C(Oc1ccc(cc1(OC(=O)C(C)C))CCNC)C(C)C	Training	NON-Carcinogen	Possible NON-Carcinogen
998	N.A.	OCC3OC(n2cnc1c2(N=C(N)NC1=S))CC3(O)	Training	Carcinogen	Possible NON-Carcinogen
999	N.A.	Oc1ccc(cc1)C(c2ccc(OCCN(C)C)cc2)=C(c3ccccc3)CC	Training	NON-Carcinogen	Carcinogen
1000	N.A.	O=C(O)C=3Oc2c(cc1C(=O)C=C(C(=O)O)N(c1c2CCC)CC)C(=O)C=3	Training	NON-Carcinogen	Carcinogen
1001	N.A.	O=C(N)C2(c3ccccc3(c1ccccc12))CCCNC(C)C	Training	NON-Carcinogen	Carcinogen
1002	N.A.	O=C(OC)C3=C(NC(=C(C(=O)OC(C)C)C3(c2cccc1nonc12))C)C	Training	Carcinogen	Carcinogen
1003	N.A.	O=C(O)C=Cc1nc(ccc1)C(=CCN2CCCC2)c3ccc(cc3)C	Training	NON-Carcinogen	Possible NON-Carcinogen
1004	N.A.	O=S(=O)(c1ccc(cc1)Cl)c2ccc(cc2)Cl	Training	NON-Carcinogen	Possible NON-Carcinogen
1005	N.A.	O=C1c4ccccc4(C(=O)C1c2nc3ccccc3(cc2))	Training	Carcinogen	Possible NON-Carcinogen
1006	N.A.	O=[N+]([O-])c1c(c(c(c(c1Cl)Cl)Cl)Cl)Cl	Training	NON-Carcinogen	Carcinogen
1007	N.A.	n1cccc3c1C(c2ccc(cc2CC3)Cl)=C4CCNCC4	Training	Carcinogen	Carcinogen
1008	N.A.	n1c[nH]c(c1)C	Training	NON-Carcinogen	Possible NON-Carcinogen
1009	N.A.	N#CN=C(N(C)Cc1cnc(cc1)Cl)C	Training	NON-Carcinogen	Carcinogen
1010	N.A.	O=C1c3ccccc3(C(=O)c2ccccc12)	Training	Carcinogen	Carcinogen
1011	N.A.	O=C(OCC)c1ccccc1(C(=O)OCC)	Training	NON-Carcinogen	Carcinogen
1012	N.A.	Oc2ccc3ccccc3(c2(N=Nc1ccccc1))	Training	Carcinogen	Carcinogen
1013	N.A.	O=C1N(N=CN1c2ccc(cc2)N7CCN(c6ccc(OCC3OC(OC3)(c4ccc(cc4Cl)Cl)Cn5ncnc5)cc6)CC7)C(C)CC	Training	Carcinogen	Carcinogen
1014	N.A.	c1ccc3c(c1)ccc2ccccc23	Training	NON-Carcinogen	Possible NON-Carcinogen
1015	N.A.	n1cccc3c1ccc2ccccc23	Training	NON-Carcinogen	Possible NON-Carcinogen
1016	N.A.	O=CCC3CC(C)C(O)C=CC=CCC(OC(=O)CC(OC(=O)C)C(OC)C3(OC2OC(C)C(OC1OC(C)C(OC(=O)CC(C)C)C(O)(C)C1)C(N(C)C)C2(O)))C	Training	NON-Carcinogen	Carcinogen
1017	N.A.	O=NN(C(=O)NCC(O)C)C(C)Cl	Training	Carcinogen	Carcinogen
1018	N.A.	[O-][n+]2ccc(N=Nc1ccc(cc1)N(CCC)CCC)cc2	Training	NON-Carcinogen	Carcinogen
1019	N.A.	O=NN(C)CCN(C)C	Training	Carcinogen	Carcinogen
1020	N.A.	c1ccc5c(c1)ccc4cc3c(ccc2ccccc23)cc45	Training	Carcinogen	Carcinogen
1021	N.A.	C[N+](C)(C)CCCl	Training	NON-Carcinogen	Carcinogen
1022	N.A.	c1cc(ccc1C(c2ccc(cc2)N(C)C)=C3C=CC(C=C3)=[N+](C)C)N(C)C	Training	Carcinogen	Carcinogen
1023	N.A.	O=C(OC1CC2CCC(C1)[N+]2(C)(C(C)C))C(c3ccccc3)CO	Training	NON-Carcinogen	Possible NON-Carcinogen
1024	N.A.	c1ccc3c(c1)ccc4c2ccccc2sc34	Training	Carcinogen	Carcinogen
1025	N.A.	O=[N+]([O-])c1ccccc1C	Training	Carcinogen	Carcinogen
1026	N.A.	O=[N+]([O-])[CH2-]	Training	Carcinogen	Carcinogen
1027	N.A.	O=[N+]([O-])C[CH2-]	Training	NON-Carcinogen	Carcinogen
1028	N.A.	O=C([O-])CN(CC(=O)[O-])CC(=O)[O-]	Training	Carcinogen	Possible NON-Carcinogen
1029	N.A.	O=S(=O)(O)OCc1ccc2ccc3cccc4ccc1c2c34	Training	Carcinogen	Carcinogen
1030	N.A.	OC7c5cc2ccc3cccc4c1ccccc1c(c2c34)c5C6OC6C7(O)	Training	Carcinogen	Carcinogen
1031	N.A.	O=S(=O)(O)OC4c3c5ccc1ccccc1c5(cc2ccc(c(c23)C4)C)	Training	Carcinogen	Carcinogen
1032	N.A.	O=C([O-])C=C(C(=O)c1ccc(OC)cc1)Br	Training	Carcinogen	Carcinogen
1033	N.A.	c1ccc(cc1)c2ccccc2[NH3+]	Training	NON-Carcinogen	Possible NON-Carcinogen
1034	N.A.	O=C(NC(C)(C)C)C2N(CC[NH+](Cc1cnccc1)C2)CC(O)CC(C(=O)[NH2+]C4c3ccccc3CC4(O))Cc5ccccc5	Training	Carcinogen	Carcinogen
1035	N.A.	O=S(=O)([O-])c5cc(N)c6c(O)c(N=Nc1ccc(cc1(OC))c4ccc(N=Nc2c(O)c3c(N)cc(cc3(cc2S(=O)(=O)[O-]))S(=O)(=O)[O-])c(OC)c4)c(cc6(c5))S(=O)(=O)[O-]	Training	Carcinogen	Carcinogen
1036	N.A.	O=C([O-])C[NH2+]CP(=O)([O-])O	Training	NON-Carcinogen	Possible NON-Carcinogen
1037	N.A.	O=C[CH-]C=O	Training	Carcinogen	Possible NON-Carcinogen
1038	N.A.	O=C(OCC)Nc1ccc4c(c1)N(C(=O)CC[NH+]2CCOCC2)c3ccccc3S4	Training	Carcinogen	Carcinogen
1039	N.A.	[NH2+]=C(c1ccc(cc1)N(C)C)c2ccc(cc2)N(C)C	Training	Carcinogen	Carcinogen
1040	N.A.	n2c1ccccc1sc2[S-]	Training	Carcinogen	Carcinogen
1041	N.A.	O=S(=O)([O-])c2ccc3c(N=Nc1cc(c(cc1(OC))S(=O)(=O)[O-])C)c(O)ccc3(c2)	Training	NON-Carcinogen	Carcinogen
1042	N.A.	n1nc(N[NH3+])c2ccccc2(c1)	Training	Carcinogen	Carcinogen
1043	N.A.	O=C(C1Oc2ccccc2(OC1))[NH+]5CCN(c3nc(N)c4cc(OC)c(OC)cc4(n3))CC5	Training	NON-Carcinogen	Carcinogen
1044	N.A.	O=S(=O)([O-])c3ccc(N=Nc1c(O)ccc2cc(ccc12)S(=O)(=O)[O-])cc3	Training	NON-Carcinogen	Carcinogen
1045	N.A.	O=C(O)COCC[NH+]1CC[NH+](CC1)C(c2ccccc2)c3ccc(cc3)Cl	Training	NON-Carcinogen	Possible NON-Carcinogen
1046	N.A.	O=C([O-])C	Training	Carcinogen	Possible NON-Carcinogen
1047	N.A.	O=C([O-])Cc2ccccc2(Nc1c(cccc1Cl)Cl)	Training	NON-Carcinogen	Carcinogen
1048	N.A.	N(C)[NH2+]C	Training	Carcinogen	Carcinogen
1049	N.A.	O=C([O-])COc1ccc(cc1Cl)Cl	Training	NON-Carcinogen	Possible NON-Carcinogen
1050	N.A.	c1cc(cc(c1[NH3+])C)Cl	Training	NON-Carcinogen	Carcinogen
1051	N.A.	O=S(=O)(OCCC[NH2+]CCCOS(=O)(=O)C)C	Training	NON-Carcinogen	Carcinogen
1052	N.A.	OC(COc1ccc(cc1)COCCOC(C)C)C[NH2+]C(C)C	Training	NON-Carcinogen	Possible NON-Carcinogen
1053	N.A.	O=S(=O)([O-])c2ccc3c(N=Nc1cc(c(cc1C)C)C)c(O)c(cc3(c2))S(=O)(=O)[O-]	Training	Carcinogen	Carcinogen
1054	N.A.	O=S(=O)([O-])c4ccc(N=Nc1cc(c2ccccc2(c1(O)))S(=O)(=O)[O-])c3ccccc34	Training	NON-Carcinogen	Carcinogen
1055	N.A.	O=S(=O)([O-])c3cc(N=Nc1cc(c(cc1C)C)S(=O)(=O)[O-])c(O)c2ccccc23	Training	Carcinogen	Carcinogen
1056	N.A.	O=S(=O)([O-])c2ccc3c(N=Nc1ccc(cc1C)C)c(O)c(cc3(c2))S(=O)(=O)[O-]	Training	Carcinogen	Carcinogen
1057	N.A.	O(c1ccc(cc1(N))[NH3+])C	Training	Carcinogen	Carcinogen
1058	N.A.	O=C([O-])C(Cl)(Cl)Cl	Training	NON-Carcinogen	Carcinogen
1059	N.A.	O=C(OC)C6=C(NC(=C(C(=O)OCCc1ccc(cc1)N2CC[NH+](CC2)C(c3ccccc3)c4ccccc4)C6(c5cccc(c5)[N+](=O)[O-]))C)C	Training	NON-Carcinogen	Carcinogen
1060	N.A.	O=C(OC)C2=C(NC(=C(C(=O)OCC)C2(c1ccccc1Cl))COCC[NH3+])C	Training	NON-Carcinogen	Carcinogen
1061	N.A.	O=C(OC)C3=C(NC(=C(C(=O)OCC[NH+](C)Cc1ccccc1)C3(c2cccc(c2)[N+](=O)[O-]))C)C	Training	Carcinogen	Carcinogen
1062	N.A.	O=C(OC)C5=C(NC(=C(C(=O)OCC[NH+]1CC[NH+](CC1)C(c2ccccc2)c3ccccc3)C5(c4cccc(c4)[N+](=O)[O-]))C)C	Training	NON-Carcinogen	Carcinogen
1063	N.A.	OC(c1ncccc1)(c2ccccc2)CCC[NH+]3C(C)CCCC3(C)	Training	NON-Carcinogen	Possible NON-Carcinogen
1064	N.A.	O(CC[NH+](C)C)C(c1ccccc1)c2ccccc2	Training	NON-Carcinogen	Possible NON-Carcinogen
1065	N.A.	c1cc(ccc1C)[NH3+]	Training	NON-Carcinogen	Carcinogen
1066	N.A.	O(c1ccc(c(OC)c1)[NH3+])C	Training	NON-Carcinogen	Carcinogen
1067	N.A.	O=C([O-])CC(O)CC(O)CCn4c(c1ccc(F)cc1)c(c2ccccc2)c(C(=O)Nc3ccccc3)c4C(C)C	Training	Carcinogen	Carcinogen
1068	N.A.	O(CC(C)C)CC(CN(c1ccccc1)Cc2ccccc2)[NH+]3CCCC3	Training	Carcinogen	Possible NON-Carcinogen
1069	N.A.	O=C(N)N[NH3+]	Training	NON-Carcinogen	Carcinogen
1070	N.A.	Nc1ccc(cc1)C(c2ccc(N)cc2)=C3C=CC(=[NH2+])C=C3	Training	Carcinogen	Carcinogen
1071	N.A.	O=C1C=CC([O-])=NN1	Training	NON-Carcinogen	Carcinogen
1072	N.A.	FC(F)(F)c2nc1c(cccc1C(F)(F)F)c(c2)C(O)C3CCCC[NH2+]3	Training	NON-Carcinogen	Possible NON-Carcinogen
1073	N.A.	O=C([O-])[O-]	Training	NON-Carcinogen	Possible NON-Carcinogen
1074	N.A.	O=C([O-])C=C	Training	NON-Carcinogen	Possible NON-Carcinogen
1075	N.A.	c1ccc3c(c1)c2cc(ccc2n3CC)[NH3+]	Training	Carcinogen	Possible NON-Carcinogen
1076	N.A.	c1cc(c(cc1c2ccc(c(c2)Cl)[NH3+])Cl)[NH3+]	Training	Carcinogen	Carcinogen
1077	N.A.	n1ccccc1C(=CC[NH+]2CCCC2)c3ccc(cc3)C	Training	NON-Carcinogen	Possible NON-Carcinogen
1078	N.A.	Nc1ccc(c(c1)Cl)[NH3+]	Training	NON-Carcinogen	Possible NON-Carcinogen
1079	N.A.	O=C([O-])CCC(=O)[O-]	Training	NON-Carcinogen	Possible NON-Carcinogen
1080	N.A.	Nc1ccc(cc1)[NH3+]	Training	NON-Carcinogen	Possible NON-Carcinogen
1081	N.A.	O(c1ccccc1)CC(C)[NH+](Cc2ccccc2)CCCl	Training	Carcinogen	Carcinogen
1082	N.A.	c1ccc(c(c1)C[NH+]3Cc2ccsc2CC3)Cl	Training	NON-Carcinogen	Carcinogen
1083	N.A.	c1ccc(c(c1)C)[NH3+]	Training	Carcinogen	Carcinogen
1084	N.A.	Nc1ccc(c(c1)C)[NH3+]	Training	NON-Carcinogen	Carcinogen
1085	N.A.	O=[N+]([O-])c3ccc(Nc2ccc(Nc1ccccc1)c(c2)S(=O)(=O)[O-])c(c3)[N+](=O)[O-]	Training	Carcinogen	Carcinogen
1086	N.A.	c1cc(cc(c1)[NH3+])C	Training	NON-Carcinogen	Carcinogen
1087	N.A.	O=C1OC(C([O-])=C1(O))C(O)CO	Training	NON-Carcinogen	Possible NON-Carcinogen
1088	N.A.	c1cc(c(cc1[NH3+])Cl)C	Training	NON-Carcinogen	Carcinogen
1089	N.A.	c1ccc3c(c1)N(c2cc(ccc2S3)Cl)CCC[NH+](C)C	Training	Carcinogen	Possible NON-Carcinogen
1090	N.A.	O=C(Nc1ccc(OCC(O)C[NH2+]C(C)(C)C)c(c1)C(=O)C)N(CC)CC	Training	NON-Carcinogen	Carcinogen
1091	N.A.	O=C1NC(=[NH2+])C=CN1C2OC(CO)C(O)C2(O)	Training	NON-Carcinogen	Possible NON-Carcinogen
1092	N.A.	[n+]1ccccc1CCl	Training	NON-Carcinogen	Carcinogen
1093	N.A.	[n+]1cccc(c1)CCl	Training	Carcinogen	Carcinogen
1094	N.A.	O=S(=O)([O-])c3cc(c(cc3(N=Nc1c(O)ccc2ccccc12))C)Cl	Training	Carcinogen	Carcinogen
1095	N.A.	OC1C=CC5C4Cc3ccc(OC)c2OC1C5(c23)(CC[NH+]4(C))	Training	NON-Carcinogen	Carcinogen
1096	N.A.	O=C(OCC[NH+](c1ccccc1)Cc2ccccc2)C4=C(NC(=C(C4(c3cccc(c3)[N+](=O)[O-]))P5(=O)(OCC(C)(C)CO5))C)C	Training	NON-Carcinogen	Carcinogen
1097	N.A.	O=C1NC(=O)SC1Cc3ccc(OCCc2[n+]cc(cc2)CC)cc3	Training	Carcinogen	Carcinogen
1098	N.A.	O=S(C1=Nc2ccccc2([N-]1))Cc3nccc(OCCCOC)c3C	Training	Carcinogen	Carcinogen
1099	N.A.	O=C(OCCOCn2cnc1C(=O)NC(=Nc12)N)C([NH3+])C(C)C	Training	NON-Carcinogen	Possible NON-Carcinogen
1100	N.A.	c1cc(ccc1C2(CCC2)C(CC(C)C)[NH+](C)C)Cl	Training	Carcinogen	Carcinogen
1101	N.A.	O=C(O)C3CCC[NH+](CCC=C(c1c(ccs1)C)c2c(ccs2)C)C3	Training	Carcinogen	Carcinogen
1102	N.A.	O=S(=O)([O-])c4ccc(c2c3ccc(cc3([o+]c1cc(ccc12)N(CC)CC))N(CC)CC)c(c4)S(=O)(=O)[O-]	Training	NON-Carcinogen	Possible NON-Carcinogen
1103	N.A.	O=C2c1cccc(OCC(O)C[NH2+]C(C)(C)C)c1CCC2	Training	Carcinogen	Carcinogen
1104	N.A.	O=C([O-])CC(O)(C(=O)[O-])CC(=O)[O-]	Training	NON-Carcinogen	Carcinogen
1105	N.A.	O=C(O)C2N(C(=O)C(C)[NH2+]C(C(=O)OCC)CCc1ccccc1)CC3(C2)(SCCS3)	Training	NON-Carcinogen	Possible NON-Carcinogen
1106	N.A.	O=S(=O)([O-])c1cccc(c1)CN(c2ccc(cc2)C(=C3C=CC(C=C3)=[N+](Cc4cccc(c4)S(=O)(=O)[O-])CC)c5ccccc5S(=O)(=O)[O-])CC	Training	NON-Carcinogen	Carcinogen
1107	N.A.	O=C([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F	Training	Carcinogen	Carcinogen
1108	N.A.	O=C([O-])CC(O)CC(O)C=Cc1c(nc(nc1C(C)C)N(C)S(=O)(=O)C)c2ccc(F)cc2	Training	Carcinogen	Carcinogen
1109	N.A.	O=S(C1=Nc2cc(OC)ccc2([N-]1))Cc3ncc(c(OC)c3C)C	Training	Carcinogen	Carcinogen
1110	N.A.	N=C(NC(N)=[NH2+])NCCc1ccccc1	Training	NON-Carcinogen	Possible NON-Carcinogen
1111	N.A.	O=C([O-])c2cc1OCOc1c3c4cccc(OC)c4(cc(c23)[N+](=O)[O-])	Training	Carcinogen	Carcinogen
1112	N.A.	O=C1c4cc(ccc4(NC1=C2Nc3ccc(cc3(C2(=O)))S(=O)(=O)[O-]))S(=O)(=O)[O-]	Training	NON-Carcinogen	Carcinogen
1113	N.A.	O=S(=O)([O-])c4c(N=Nc1c(O)ccc2ccccc12)ccc3ccccc34	Training	NON-Carcinogen	Carcinogen
1114	N.A.	O=[N+]([O-])c1ccc(c(N)c1)[NH3+]	Training	NON-Carcinogen	Carcinogen
1115	N.A.	O=C([O-])CCC(N)C(=O)[O-]	Training	NON-Carcinogen	Possible NON-Carcinogen
1116	N.A.	c1cc(ccc1c2ccc(cc2)[NH3+])[NH3+]	Training	Carcinogen	Carcinogen
1117	N.A.	[n+]1c3cc(N)ccc3(cc2ccc(N)cc12)	Training	NON-Carcinogen	Possible NON-Carcinogen
1118	N.A.	O=[As]([O-])(C)C	Training	Carcinogen	Possible NON-Carcinogen
1119	N.A.	O=C1N(C(=O)CC2(C1)(CCCC2))CCCC[NH+]4CCN(c3ncccn3)CC4	Training	NON-Carcinogen	Carcinogen
1120	N.A.	O=C(O)C([NH3+])CS	Training	NON-Carcinogen	Possible NON-Carcinogen
1121	N.A.	O=C([O-])C(O)C	Training	NON-Carcinogen	Possible NON-Carcinogen
1122	N.A.	O=C([O-])CC	Training	NON-Carcinogen	Possible NON-Carcinogen
1123	N.A.	O=C([O-])O	Training	NON-Carcinogen	Possible NON-Carcinogen
1124	N.A.	O=C([O-])c1ccccc1	Training	NON-Carcinogen	Possible NON-Carcinogen
1125	N.A.	O=C([O-])c2nn(c(O)c2(N=Nc1ccc(cc1)S(=O)(=O)[O-]))c3ccc(cc3)S(=O)(=O)[O-]	Training	NON-Carcinogen	Possible NON-Carcinogen
1126	N.A.	O=C1OC4(c2ccccc12)(c5cc(c([O-])c(c5(Oc3c4(cc(c([O-])c3I)I)))I)I)	Training	Carcinogen	Carcinogen
1127	N.A.	O=C([O-])C=CC=CC	Training	NON-Carcinogen	Possible NON-Carcinogen
1128	N.A.	c1ccc(cc1)CC(C)[NH3+]	Training	NON-Carcinogen	Possible NON-Carcinogen
1129	N.A.	O=C(N)c1cc(ccc1(O))C(O)C[NH2+]C(C)CCc2ccccc2	Training	NON-Carcinogen	Possible NON-Carcinogen
1130	N.A.	Nc1ccc(cc1)C(=C2C=CC(=[NH2+])C=C2)c3ccc(N)c(c3)C	Training	NON-Carcinogen	Carcinogen
1131	N.A.	O=S(=O)([O-])c1cccc(c1)CN(c2ccc(cc2)C(=C3C=CC(C=C3)=[N+](Cc4cccc(c4)S(=O)(=O)[O-])CC)c5ccc(O)cc5S(=O)(=O)[O-])CC	Training	Carcinogen	Carcinogen
1132	N.A.	O=S(=O)([O-])OCc2c4ccccc4(cc1c3ccccc3(ccc12))	Training	Carcinogen	Carcinogen
1133	N.A.	O=S(=O)([O-])OCc3c1ccccc1c(c2c4ccccc4(ccc23))C	Training	Carcinogen	Carcinogen
1134	N.A.	O=C(O)CN2C(=O)C(CCc1ccccc12)[NH2+]C(C(=O)OCC)CCc3ccccc3	Training	NON-Carcinogen	Carcinogen
1135	N.A.	O=C(OC(C#CC[NH+](CC)CC)(C)C)C(O)(c1ccccc1)C2CCCCC2	Training	NON-Carcinogen	Carcinogen
1136	N.A.	OC[P+](CO)(CO)CO	Training	NON-Carcinogen	Possible NON-Carcinogen
1137	N.A.	O=S(C1=Nc2cc(OC(F)F)ccc2([N-]1))Cc3nccc(OC)c3(OC)	Training	Carcinogen	Carcinogen
1138	N.A.	O=S(=O)([O-])c6cc5ccc(O)c(N=Nc1ccc(cc1C)c4ccc(N=Nc3ccc(OS(=O)(=O)c2ccc(cc2)C)cc3)c(c4)C)c5c(c6)S(=O)(=O)[O-]	Training	Carcinogen	Carcinogen
1139	N.A.	O=C([O-])c2cc(N=Nc1ccc(O)c(c1)C(=O)[O-])ccc2(O)	Training	Carcinogen	Carcinogen
1140	N.A.	c1ccc3c(c1)N(c2ccccc2S3)CC(C)[NH+](C)C	Training	NON-Carcinogen	Possible NON-Carcinogen
1141	N.A.	O=S(=O)([O-])OCc4c5ccccc5(c1ccc2cccc3ccc4(c1c23))	Training	Carcinogen	Carcinogen
1142	N.A.	O=C(OC)C(c1ccccc1)C2CCCC[NH2+]2	Training	NON-Carcinogen	Carcinogen
1143	N.A.	N=C(N)NC(=[NH2+])N(C)C	Training	Carcinogen	Possible NON-Carcinogen
1144	N.A.	O=C(OC2CC3C1OC1C(C2)[NH+]3(C))C(c4ccccc4)CO	Training	NON-Carcinogen	Carcinogen
1145	N.A.	O=C(Nc1ccc(OCC(O)C[NH2+]C(C)C)c(c1)C(=O)C)CCC	Training	NON-Carcinogen	Carcinogen
1146	N.A.	O=S(=O)([O-])c5cc(N)c6c(O)c(N=Nc1ccc(cc1)c4ccc(N=Nc2c(O)c3c(N)cc(cc3(cc2S(=O)(=O)[O-]))S(=O)(=O)[O-])cc4)c(cc6(c5))S(=O)(=O)[O-]	Training	Carcinogen	Carcinogen
1147	N.A.	O=S(=O)([O-])c5cc6cc(c(N=Nc1ccc(cc1)c3ccc(N=Nc2ccc(N)cc2(N))cc3)c(N)c6(c(O)c5(N=Nc4ccccc4)))S(=O)(=O)[O-]	Training	Carcinogen	Carcinogen
1148	N.A.	O=S(=O)([O-])NC1CCCCC1	Training	NON-Carcinogen	Possible NON-Carcinogen
1149	N.A.	OC1(CCCCC1)C(c2ccc(OC)cc2)C[NH+](C)C	Training	NON-Carcinogen	Carcinogen
1150	N.A.	O=C2N(c1ccc(cc1C(=[NH+]C2)c3ccccc3(F))Cl)CC[NH+](CC)CC	Training	NON-Carcinogen	Carcinogen
1151	N.A.	O=C(N)C3=C(O)C(C4CC2C(C(=O)c1c(O)cccc1C2(O)(C))=C(O)C4(O)(C3(=O)))[NH+](C)C	Training	NON-Carcinogen	Carcinogen
1152	N.A.	c1cc(ccc1[NH3+])Cl	Training	Carcinogen	Possible NON-Carcinogen
1153	N.A.	O=S(=O)([O-])OCC(CC)CCCC	Training	NON-Carcinogen	Carcinogen
1154	N.A.	O=C1[N-]S(=O)(=O)c2ccccc12	Training	Carcinogen	Possible NON-Carcinogen
1155	N.A.	O=C([O-])CCC(N)C(=O)O	Training	NON-Carcinogen	Possible NON-Carcinogen
1156	N.A.	O=C(Nc4ccc(c5cc(c(N=Nc2ccc(N=Nc1ccc(cc1)S(=O)(=O)[O-])c3ccc(cc23)S(=O)(=O)[O-])c(O)c45)S(=O)(=O)[O-])S(=O)(=O)[O-])C	Training	NON-Carcinogen	Carcinogen
1157	N.A.	O=C(O)C[NH3+]	Training	NON-Carcinogen	Possible NON-Carcinogen
1158	N.A.	O=C1C(=C(N(N1c2ccccc2)C)C)N(C)CS(=O)(=O)[O-]	Training	NON-Carcinogen	Carcinogen
1159	N.A.	O=S(=O)([O-])c1ccc(cc1)C(c2ccc(cc2)N(Cc3cccc(c3)S(=O)(=O)[O-])CC)=C4C=CC(C=C4)=[N+](Cc5cccc(c5)S(=O)(=O)[O-])CC	Training	Carcinogen	Carcinogen
1160	N.A.	O=C([O-])CC(O)CC(O)C=CC3=C(c1ccc(F)cc1)C2=CCCC=C2N3C(C)C	Training	NON-Carcinogen	Carcinogen
1161	N.A.	[O-]c1ccccc1c2ccccc2	Training	Carcinogen	Possible NON-Carcinogen
1162	N.A.	O=C([O-])C3N2C(=O)C(NC(=O)COc1ccccc1)C2SC3(C)(C)	Training	NON-Carcinogen	Possible NON-Carcinogen
1163	N.A.	c1cc(c(cc1c2ccc(c(c2)C)[NH3+])C)[NH3+]	Training	Carcinogen	Carcinogen
1164	N.A.	OC(COc1ccccc1(OCC=C))C[NH2+]C(C)C	Training	NON-Carcinogen	Possible NON-Carcinogen
1165	N.A.	O=C1N=C([O-])NC(=O)C1(c2ccccc2)CC	Training	Carcinogen	Carcinogen
1166	N.A.	OC(COc1cccc2ccccc12)C[NH2+]C(C)C	Training	NON-Carcinogen	Carcinogen
1167	N.A.	O=S(=O)([O-])c4cc3ccc(O)c(N=Nc1ccc(c2ccccc12)S(=O)(=O)[O-])c3c(c4)S(=O)(=O)[O-]	Training	NON-Carcinogen	Carcinogen
1168	N.A.	O=S(=O)([O-])c3ccc4c(N=Nc1ccc(c2ccccc12)S(=O)(=O)[O-])c(O)c(cc4(c3))S(=O)(=O)[O-]	Training	NON-Carcinogen	Carcinogen
1169	N.A.	O(c1ccccc1[NH3+])C	Training	Carcinogen	Carcinogen
1170	N.A.	OC(c1ccccc1)C(C)[NH2+]C	Training	NON-Carcinogen	Possible NON-Carcinogen
1171	N.A.	O=NN([O-])c1ccccc1	Training	Carcinogen	Carcinogen
1172	N.A.	[O-]Cc1c(nc(n1Cc2ccc(cc2)c4ccccc4(c3nnn[nH]3))CCCC)Cl	Training	Carcinogen	Possible NON-Carcinogen
1173	N.A.	n1ccccc1N(Cc2cccs2)CC[NH+](C)C	Training	Carcinogen	Carcinogen
1174	N.A.	Nc1ccc(cc1)Cc2ccc(cc2)[NH3+]	Training	Carcinogen	Carcinogen
1175	N.A.	N(=Nc1ccc([n+]c1(N))N)c2ccccc2	Training	Carcinogen	Carcinogen
1176	N.A.	Oc1ccc(cc1(N))[NH3+]	Training	NON-Carcinogen	Carcinogen
1177	N.A.	O=S(=O)([O-])N=Nc1ccc(cc1)N(C)C	Training	NON-Carcinogen	Carcinogen
1178	N.A.	c1ccc(cc1)[NH3+]	Training	Carcinogen	Possible NON-Carcinogen
1179	N.A.	O=C(O)C3N(C(=O)C(C)[NH2+]C(C(=O)OCC)CCc1ccccc1)Cc2ccccc2C3	Training	Carcinogen	Possible NON-Carcinogen
1180	N.A.	c1ccc2c(c1)cccc2(NCC[NH3+])	Training	NON-Carcinogen	Possible NON-Carcinogen
1181	N.A.	C(N(CC)CC)(=S)[S-]	Training	NON-Carcinogen	Possible NON-Carcinogen
1182	N.A.	O=C([O-])CN(CC(=O)[O-])CCN(CC(=O)[O-])CC(=O)O	Training	NON-Carcinogen	Possible NON-Carcinogen
1183	N.A.	n1ccccc1N(Cc2ccccc2)CC[NH+](C)C	Training	NON-Carcinogen	Carcinogen
1184	N.A.	Nc1cccc(c1C)[NH3+]	Training	NON-Carcinogen	Carcinogen
1185	N.A.	O=S(=O)([O-])c1cccc(c1)CN(c2ccc(cc2)C(c3ccc(cc3)N(C)C)=C4C=CC(C=C4)=[N+](Cc5cccc(c5)S(=O)(=O)[O-])CC)CC	Training	Carcinogen	Carcinogen
1186	N.A.	c1ccc3c(c1)C(c2ccc(c(c2)Cl)Cl)CCC3[NH2+]C	Training	Carcinogen	Carcinogen
1187	N.A.	O=C(NC(C)C)c1ccc(cc1)C[NH2+]NC	Training	Carcinogen	Carcinogen
1188	N.A.	O=S(=O)([O-])c3cc2ccc(O)c(N=Nc1ccccc1)c2c(c3)S(=O)(=O)[O-]	Training	NON-Carcinogen	Carcinogen
1189	N.A.	O=C(NC(N)=[NH2+])c1nc(c(nc1(N))N)Cl	Training	NON-Carcinogen	Possible NON-Carcinogen
1190	N.A.	O(c1ccc(cc1)[NH3+])C	Training	NON-Carcinogen	Possible NON-Carcinogen
1191	N.A.	O(c1cc(ccc1[NH3+])c2ccc(c(OC)c2)[NH3+])C	Training	Carcinogen	Carcinogen
1192	N.A.	O=C(N)C=3C(=O)C4(O)(C(O)=C2C(=O)c1c(O)cccc1C(O)(C)C2C(O)C4(C(C=3(O))[NH+](C)C))	Training	NON-Carcinogen	Carcinogen
1193	N.A.	O=C(O)C2N(C(=O)C(NC(C(=O)OCC)CCc1ccccc1)C)CCC2	Training	NON-Carcinogen	Possible NON-Carcinogen
1194	N.A.	O=C1OC(=CC(=O)[C-]1C(=O)C)C	Training	Carcinogen	Possible NON-Carcinogen
1195	N.A.	O=S1(=O)(N=C([O-])C=C(O1)C)	Training	NON-Carcinogen	Carcinogen
